localidade,data,visib_horiz,faixa_bat,prof_min,prof_max,metodo,observer,n_divers,tempo_censo,dafor,iar_medio,n_trans_vis,n_trans_pres,dafor_id,geo_id,obs,id_horus,...19
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,22,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,23,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,24,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,25,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,26,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,27,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,28,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,29,0,0,30,0,123,Na,geo não realizada,70,NA
farol,2024-05-13,8,raso,2,6,scuba,"Thiago Silveira, Samuel Melo",2,30,0,0,30,0,124,Na,geo não realizada,70,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,1,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,2,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,3,6,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,4,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,5,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,6,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,7,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,8,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,9,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,10,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,11,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,12,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,13,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,14,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,15,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,16,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,17,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,18,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,19,2,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,20,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,21,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,22,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,23,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,24,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,25,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,26,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,27,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,28,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,29,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,30,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,31,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,32,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,33,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,34,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,35,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,36,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,37,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,38,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,39,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,40,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,41,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,42,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,43,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,44,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,45,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,46,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,47,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,48,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,49,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,50,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,51,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,52,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,53,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,54,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,55,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,56,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,57,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,58,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,59,0,0.126984127,63,2,124,Na,geo não realizada,71,NA
farol,2024-05-13,8,entremare,0,2,snorkeling,"Thiago Silveira, Leticia Voltolini",2,60,0,0.126984127,63,2,125,Na,geo não realizada,71,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,1,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,2,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,3,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,4,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,5,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,6,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,7,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,8,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,9,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,10,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,11,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,12,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,13,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,14,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,15,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,16,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,17,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,18,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,19,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,20,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,21,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,22,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,23,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,24,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,25,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,26,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,27,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,28,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,29,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,30,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,31,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,32,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,33,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,34,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,35,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,36,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,37,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,38,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,39,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,40,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,41,0,0,42,0,125,Na,geo não realizada,72,NA
farol,2024-05-13,8,fundo,7,14,snorkeling,"Ricardo Scherer, Bianca Espindula",2,42,0,0,42,0,125,Na,geo não realizada,72,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,1,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,2,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,3,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,4,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,5,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,6,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,7,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,8,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,9,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,10,4,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,11,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,12,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,13,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,14,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,15,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,16,4,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,17,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,18,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,19,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,20,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,21,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,22,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,23,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,24,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,25,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,26,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,27,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,28,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,29,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,30,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,31,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,32,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,33,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,34,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,35,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,36,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,37,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,38,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,39,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,40,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,41,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,42,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,43,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,44,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,45,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,46,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,47,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,48,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,49,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,50,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,51,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,52,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,53,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,54,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,55,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,56,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,57,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,58,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,59,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,entremare,0,2,snorkeling,"Victoria Raucci, Renan",2,60,0,0.133333333,60,0,161,Na,geo não realizada,94,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,1,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,2,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,3,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,4,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,5,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,6,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,7,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,8,0,0,52,0,162,Na,geo não realizada,95,NA
saco_do_batismo,2025-01-23,3,raso,3,5,scuba,"Marina Sissini, Camila",2,9,0,0,52,0,162,Na,geo não realizada,95,NA
