localidade;data;visib_horiz;faixa_bat;prof_min;prof_max;metodo;observer;n_divers;tempo_censo;dafor;iar_medio;n_trans_vis;n_trans_pres;dafor_id;geo_id;obs;id_horus;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;4;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;5;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;6;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;7;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;8;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;9;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;10;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;11;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;12;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;13;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;14;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;15;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;16;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;17;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;18;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;19;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;20;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;21;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;22;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;23;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;24;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;25;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;26;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;27;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;28;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;29;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;30;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;31;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;32;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;33;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;34;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;35;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;36;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;37;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;38;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;39;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;40;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;41;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;42;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;43;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;44;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;45;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;46;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;47;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;48;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;49;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;50;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;51;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;52;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;53;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;54;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;55;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;56;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;57;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;58;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;59;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;raso;2;7;scuba;Marcelo Crivellaro, Leticia Voltolini;2;60;0;0;60;0;103;64;Na;190;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;1;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;2;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;3;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;4;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;5;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;6;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;7;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;8;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;9;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;10;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;11;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;12;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;13;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;14;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;15;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;16;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;17;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;18;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;19;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;20;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;21;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;22;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;23;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;24;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;25;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;26;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;27;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;28;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;29;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;30;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;31;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;32;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;33;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;34;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;35;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;36;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;37;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;38;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;39;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;40;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;41;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;42;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;43;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;44;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;fundo;7;16;scuba;Thiago Silveira, Andrea Dalben, Dan Jacobs;3;45;0;0;45;0;104;65;Na;191;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;1;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;2;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;3;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;4;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;5;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;6;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;7;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;8;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;9;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;10;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;11;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;12;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;13;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;14;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;15;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;16;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;17;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;18;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;19;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;20;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;21;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;22;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;23;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;24;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;25;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;26;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;27;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;28;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;29;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;30;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;31;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;32;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;33;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;34;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;35;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;36;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;37;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;38;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;39;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;40;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;41;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;42;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;43;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;44;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;45;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;46;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;47;0;0;58;0;105;66;Na;192;
xavier;16/01/2024;10;raso;2;7;scuba;Ricardo Scherer, Samuel Melo, Bianca Espindula;3;48;0;0;58;0;105;66;Na;192;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;1;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;2;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;3;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;4;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;5;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;6;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;7;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;8;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;9;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;10;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;11;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;12;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;13;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;14;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;15;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;16;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;17;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;18;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;19;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;20;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;21;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;22;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;23;2;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;24;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;25;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;26;2;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;27;2;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;28;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;29;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;30;2;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;31;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;32;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;33;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;34;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;entremare;0;2;snorkeling;Thiago Silveira, Bianca Espindula;2;35;0;0.228571429;35;4;106;67;Na;114;
rancho_norte;30/01/2024;15;Na;0;8;scuba;Ricardo Scherer, Samuel Melo;2;1;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;2;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;3;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;4;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;5;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;6;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;7;0;0.133333333;60;1;107;67;Na;115;
rancho_norte;30/01/2024;15;Na;4;8;scuba;Ricardo Scherer, Samuel Melo;2;8;0;0.133333333;60;1;107;67;Na;115;
