localidade;data;visib_horiz;faixa_bat;prof_interface_min;prof_interface_max;metodo;;lng_DD_inicial;lat_DD_inicial;lng_DD_final;lng_DD_final;n_divers;tempo_censo;dafor;iar_medio;n_trans_vis;n_trans_pres;dafor_id;geo_id;obs
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;1;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;2;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;3;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;4;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;5;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;6;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;7;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;8;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;9;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;10;2;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;11;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;12;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;13;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;14;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;15;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;16;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;17;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;18;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;19;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;20;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;21;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;22;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;23;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;24;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;25;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;26;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;27;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;28;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;29;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;30;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;31;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;32;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;33;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;34;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;35;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;36;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;37;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;38;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;39;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;40;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;41;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;42;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;43;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;44;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;45;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;46;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;47;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;48;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;49;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;raso;Na;8;scuba;Thiago_Silveira/ Andrea_Green;-48.367962;-27.290632;-48.370193;-27.285733;2;50;0;0.04;50;1;1;1;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;1;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;2;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;3;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;4;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;5;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;6;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;7;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;8;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;9;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;10;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;11;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;12;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;13;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;14;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;15;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;16;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;17;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;18;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;19;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;20;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;21;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;22;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;23;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;24;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;25;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;26;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;27;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;28;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;29;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;30;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;31;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;32;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;33;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;34;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;35;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;36;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;37;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;38;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;39;0;0;40;0;2;2;Na
baia_das_tartarugas;08/12/2022;3.5;fundo;Na;8;scuba;Marcelo_Minuzzii/ Bianca_Espindula;-48.367962;-27.290632;-48.369577;-27.28747;2;40;0;0;40;0;2;2;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;1;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;2;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;3;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;4;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;5;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;6;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;7;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;8;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;9;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;10;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;11;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;12;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;13;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;14;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;15;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;16;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;17;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;18;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;19;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;20;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;21;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;22;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;23;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;24;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;25;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;26;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;27;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;28;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;29;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;30;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;31;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;32;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;33;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;34;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;35;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;36;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;37;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;38;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;39;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;40;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;4.5;raso;Na;10;scuba;Ronan_Caetano/Thiago_Silveira;-48.370272;-27.28581;-48.373248;-27.287374;2;41;0;0;41;0;3;3;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;1;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;2;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;3;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;4;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;5;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;6;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;7;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;8;0;0;41;0;4;4;Na
saco_do_batismo;08/12/2022;5.2;fundo;Na;10;scuba;Bianca_Espindula/ Marcelo_Minuzzii;-48.369878;-27.286789;-48.371402;-27.284368;2;9;0;0;41;0;4;4;Na
