localidade	data	visibilidade	faixa_bat	prof_interface_min	prof_interface_max	metodo	observador	tempo_geo	geo_cat	iar_geo	iar_geo_med	iah_seg	n_trans_vis	geo_id
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	1	tf	0	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	2	tf	0	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	3	tf	0	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	4	tf	0	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	5	tf	10	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	6	tf	10	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	7	tf	10	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	8	tf	10	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	9	tf	10	5.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	1	mp	8	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	2	mp	10	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	3	mp	10	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	4	mp	8	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	5	mp	8	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	6	mp	6	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	7	mp	4	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	8	mp	8	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	9	mp	10	8.000	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	1	gc	0	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	2	gc	0	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	3	gc	0	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	4	gc	0	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	5	gc	0	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	6	gc	8	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	7	gc	2	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	8	gc	2	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	9	gc	0	1.333	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	1	rpm	8	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	2	rpm	10	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	3	rpm	10	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	4	rpm	10	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	5	rpm	10	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	6	rpm	6	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	7	rpm	8	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	8	rpm	10	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	9	rpm	8	8.889	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	1	lg	0	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	2	lg	0	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	3	lg	2	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	4	lg	2	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	5	lg	0	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	6	lg	8	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	7	lg	0	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	8	lg	0	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	raso	Na	8	scuba	Ronan_Caetano/ Thiago_Silveira	9	lg	2	1.556	4.888.822.222	9	1
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	1	tf	8	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	2	tf	4	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	3	tf	4	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	4	tf	6	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	5	tf	4	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	6	tf	4	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	7	tf	6	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	8	tf	6	5.25	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	1	mp	6	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	2	mp	2	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	3	mp	2	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	4	mp	4	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	5	mp	8	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	6	mp	4	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	7	mp	10	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	8	mp	8	5.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	1	gc	0	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	2	gc	0	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	3	gc	0	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	4	gc	0	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	5	gc	2	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	6	gc	2	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	7	gc	4	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	8	gc	4	1.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	1	rpm	8	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	2	rpm	8	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	3	rpm	8	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	4	rpm	6	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	5	rpm	4	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	6	rpm	6	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	7	rpm	6	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	8	rpm	6	6.5	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	1	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	2	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	3	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	4	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	5	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	6	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	7	lg	0	0	5.15	8	2
baia_das_tartarugas	08/12/2022	3.5	fundo	Na	8	scuba	Bianca_Espindula/ Marcelo_Minuzzi	8	lg	0	0	5.15	8	2
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	1	tf	8	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	2	tf	6	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	3	tf	6	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	4	tf	8	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	5	tf	8	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	6	tf	2	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	7	tf	2	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	8	tf	4	5.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	1	mp	8	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	2	mp	6	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	3	mp	8	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	4	mp	10	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	5	mp	10	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	6	mp	2	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	7	mp	2	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	8	mp	4	6.25	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	1	gc	2	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	2	gc	2	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	3	gc	4	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	4	gc	4	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	5	gc	4	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	6	gc	4	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	7	gc	0	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	8	gc	0	2.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	1	rpm	8	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	2	rpm	6	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	3	rpm	8	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	4	rpm	8	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	5	rpm	4	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	6	rpm	6	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	7	rpm	6	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	8	rpm	6	6.5	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	1	lg	0	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	2	lg	0	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	3	lg	0	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	4	lg	0	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	5	lg	0	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	6	lg	0	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	7	lg	6	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	raso	Na	7	scuba	Thiago_Silveira/ Ronan_Caetano	8	lg	2	1	5.35	8	3
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	1	tf	8	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	2	tf	8	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	3	tf	6	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	4	tf	8	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	5	tf	6	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	6	tf	6	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	7	tf	6	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	8	tf	8	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	9	tf	6	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	10	tf	6	6.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	1	mp	2	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	2	mp	2	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	3	mp	2	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	4	mp	2	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	5	mp	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	6	mp	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	7	mp	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	8	mp	8	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	9	mp	8	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	10	mp	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	1	gc	0	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	2	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	3	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	4	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	5	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	6	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	7	gc	2	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	8	gc	6	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	9	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	10	gc	4	3.6	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	1	rpm	8	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	2	rpm	8	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	3	rpm	8	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	4	rpm	8	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	5	rpm	8	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	6	rpm	6	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	7	rpm	2	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	8	rpm	2	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	9	rpm	6	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	10	rpm	8	6.4	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	1	lg	4	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	2	lg	4	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	3	lg	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	4	lg	4	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	5	lg	4	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	6	lg	4	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	7	lg	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	8	lg	6	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	9	lg	8	4.8	4.8	10	4
saco_do_batismo	08/12/2022	4.5	fundo	Na	7	scuba	Marcelo_Minuzzi/ Bianca_Espindula	10	lg	2	4.8	4.8	10	4
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	1	tf	10	10	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	2	tf	10	10	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	3	tf	10	10	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	4	tf	10	10	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	1	mp	10	9.5	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	2	mp	10	9.5	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	3	mp	10	9.5	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	4	mp	8	9.5	7.5	4	5
pedra_do_elefante	18/11/2022	9	fundo	Na	15	scuba	Thiago_Silveira	1	gc	2	6.5	7.5	4	5
